count_id,count_date,location_name,latitude,longitude,leg_type,active_approaches,missing_approaches,north_present,east_present,south_present,west_present,intervals_in_count,total_vehicle_day,total_pedestrian_day,total_bike_day,avg_vehicle_per_15min,peak_hour_start,peak_hour_vehicle,north_vehicle_day,east_vehicle_day,south_vehicle_day,west_vehicle_day,left_turn_vehicle_day,through_vehicle_day,right_turn_vehicle_day
39953,2020-02-19,Lambeth Rd / Royal York Rd / Royal York Crt,43.6603086582561,-79.5171296971864,4_leg,"N,E,S,W",,1,1,1,1,32,14854,98,22,464.188,2020-02-19 17:00,2414,7244,444,6627,539,320,13059,1475
39957,2020-02-11,Howard St / Sherbourne St,43.671256248932,-79.3764185051019,3_leg,"N,E,S",W,1,1,1,0,32,5936,6390,302,185.5,2020-02-11 17:00,872,1548,2333,2055,0,1024,3603,1309
39959,2020-02-13,Dawes Rd / Chapman Ave,43.7009047387137,-79.2969313012647,3_leg,"N,S,W",E,1,0,1,1,32,6654,1159,4,207.938,2020-02-13 17:00,1052,3159,0,3034,461,493,5676,485
39961,2020-02-19,Martin Grove Rd / Dixon Rd,43.6915924887101,-79.5708382592862,4_leg,"N,E,S,W",,1,1,1,1,32,30672,546,2,958.5,2020-02-19 08:00,4941,8892,5758,4958,11064,3697,20150,6825
39963,2020-06-11,Charles St E / Church St,43.6694049996074,-79.3824698731525,3_leg,"N,E,S",W,1,1,1,0,32,6956,2043,510,217.375,2020-06-11 17:00,1007,3135,1908,1913,0,769,4983,1204
39965,2020-06-09,Charles St E / Church St,43.6694049996074,-79.3824698731525,3_leg,"N,E,S",W,1,1,1,0,32,6788,1993,535,212.125,2020-06-09 17:00,1094,3011,1786,1991,0,791,4792,1205
39901,2020-07-16,Westview Blvd / Amsterdam Ave,43.7138803256825,-79.3048725541509,4_leg,"N,E,S,W",,1,1,1,1,32,563,74,13,17.594,2020-07-16 14:00,88,71,190,83,219,106,341,116
39903,2020-07-21,Neilson Rd / Wickson Trl / Berner Trl,43.8020741028862,-79.2177995580753,4_leg,"N,E,S,W",,1,1,1,1,32,11483,172,6,358.844,2020-07-21 14:00,1635,4900,716,5312,555,1100,9353,1030
39905,2020-07-22,Tapscott Rd / Blackwell Ave,43.8055793031061,-79.2209245208058,4_leg,"N,E,S,W",,1,1,1,1,32,3718,262,2,116.188,2020-07-22 17:00,578,471,1620,238,1389,583,2538,597
39907,2020-07-14,Westview Blvd / Selwyn Ave / Topham Park Trl,43.7104507226593,-79.3075826089024,3_leg,"E,S,W",N,0,1,1,1,32,987,140,51,30.844,2020-07-14 14:00,168,0,384,328,275,345,340,302
39909,2020-07-29,Redcliff Blvd / Coolhurst Dr,43.7189841795709,-79.5689782898044,3_leg,"E,S,W",N,0,1,1,1,32,687,42,9,21.469,2020-07-29 13:00,98,0,295,48,344,52,601,34
39911,2020-07-30,Provost Dr / Singer Crt,43.769477138721,-79.3709217044968,3_leg,"N,E,S",W,1,1,1,0,32,3940,425,4,123.125,2020-07-30 17:00,684,1832,521,1587,0,538,2953,449
39913,2020-08-05,Pharmacy Ave / Meadowacres Dr,43.7715574782464,-79.3154784896052,3_leg,"N,S,W",E,1,0,1,1,32,565,44,11,17.656,2020-08-05 14:00,97,173,0,259,133,147,293,125
39915,2020-08-06,Shaughnessy Blvd / Silkwood Cres,43.7730867682137,-79.3530596573062,4_leg,"N,E,S,W",,1,1,1,1,32,1329,147,29,41.531,2020-08-06 17:00,211,601,49,614,65,97,1119,113
39917,2020-03-03,The Queensway / Colborne Lodge Dr,43.6395351633584,-79.4593878288099,4_leg,"N,E,S,W",,1,1,1,1,32,16393,257,104,512.281,2020-03-03 17:00,2816,460,6900,2097,6936,1782,12807,1804
39919,2020-01-22,Vaughan Rd / Arlington Ave (East),43.6888124832735,-79.4318422179653,3_leg,"N,E,W",S,1,1,0,1,32,8481,542,15,265.031,2020-01-22 08:00,1416,516,4125,0,3840,305,7351,825
39921,2020-02-12,Mayfield Ave / Windermere Ave,43.648661383191,-79.4798919436208,4_leg,"N,E,S,W",,1,1,1,1,32,4147,750,24,129.594,2020-02-12 17:00,701,1948,64,1843,292,269,3603,275
39925,2020-03-03,Keele St / Humberside Ave,43.6616319552661,-79.4629355771853,4_leg,"N,E,S,W",,1,1,1,1,32,12870,647,30,402.188,2020-03-03 08:00,2012,6022,741,5528,579,661,11615,594
40049,2020-06-10,College St / Bay St,43.6608156633898,-79.3858549461133,4_leg,"N,E,S,W",,1,1,1,1,32,11979,8732,1651,374.344,2020-06-10 16:00,1826,3463,2392,3223,2901,46,10191,1742
39927,2020-02-11,D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,3_leg,"N,E,S",W,1,1,1,0,32,5035,1164,670,157.344,2020-02-11 17:00,858,1858,1019,2158,0,513,3958,564
39967,2020-06-11,Isabella St / Church St,43.6683348568964,-79.3820228120295,3_leg,"N,S,W",E,1,0,1,1,32,5953,2032,575,186.031,2020-06-11 16:00,905,2791,0,1782,1380,793,4626,534
39969,2020-06-09,Isabella St / Church St,43.6683348568964,-79.3820228120295,3_leg,"N,S,W",E,1,0,1,1,32,5941,2187,604,185.656,2020-06-09 17:00,990,2590,0,1811,1540,835,4487,619
39971,2020-06-10,Wellesley St E / Church St,43.6657061284767,-79.3809320003069,4_leg,"N,E,S,W",,1,1,1,1,32,7866,5764,1188,245.812,2020-06-10 13:00,1141,2043,2110,1857,1856,610,6055,1201
39973,2020-06-11,Wellesley St E / Church St,43.6657061284767,-79.3809320003069,4_leg,"N,E,S,W",,1,1,1,1,32,8422,6291,1369,263.188,2020-06-11 16:00,1245,2316,2199,2073,1834,585,6499,1338
39975,2020-06-10,Carlton St / Church St,43.6618741406587,-79.3793431639936,4_leg,"N,E,S,W",,1,1,1,1,32,9627,6116,1015,300.844,2020-06-10 16:00,1476,2291,2461,1737,3138,1031,7290,1306
39977,2020-06-11,Carlton St / Church St,43.6618741406587,-79.3793431639936,4_leg,"N,E,S,W",,1,1,1,1,32,9636,5932,1161,301.125,2020-06-11 16:00,1519,2235,2447,1870,3084,997,7360,1279
39979,2020-07-08,Dundas St E / Parliament St,43.6594246158928,-79.365994945325,4_leg,"N,E,S,W",,1,1,1,1,32,9565,3326,726,298.906,2020-07-08 16:00,1508,2084,2139,2366,2976,1135,7137,1293
39981,2020-08-06,George Henry Blvd / Shaughnessy Blvd,43.771787255381,-79.3520716203814,4_leg,"N,E,S,W",,1,1,1,1,32,1185,293,48,37.031,2020-08-06 17:00,195,504,164,317,200,295,572,318
39983,2020-08-06,Havenbrook Blvd / Shaughnessy Blvd,43.7683195360579,-79.3507489715102,3_leg,"N,E,W",S,1,1,0,1,32,806,161,65,25.188,2020-08-06 17:00,150,240,376,0,190,240,264,302
39985,2020-08-06,Shaughnessy Blvd / Meadowglade Cres,43.7707135086633,-79.3512484069266,3_leg,"N,E,S",W,1,1,1,0,32,589,97,24,18.406,2020-08-06 16:00,107,253,38,298,0,26,526,37
39987,2020-08-06,Shaughnessy Blvd / Parfield Dr,43.7698939177325,-79.3509111529543,3_leg,"N,E,S",W,1,1,1,0,32,604,110,35,18.875,2020-08-06 17:00,114,251,48,305,0,41,492,71
39989,2020-08-25,Mammoth Hall Trl / Berner Trl / Washburn Way,43.8009154306237,-79.2262207887459,4_leg,"N,E,S,W",,1,1,1,1,32,3249,192,19,101.531,2020-08-25 17:00,591,1230,448,1256,315,577,2089,583
39931,2020-03-12,Rogers Rd / Forbes Ave,43.681837865233,-79.4748423359111,3_leg,"N,E,W",S,1,1,0,1,32,13091,211,44,409.094,2020-03-12 17:00,1990,507,7138,0,5446,504,12043,544
39935,2020-06-11,Bloor St E / Church St,43.671046406795,-79.3831604578182,4_leg,"N,E,S,W",,1,1,1,1,32,16081,6139,1565,502.531,2020-06-11 16:00,2293,3109,6283,2724,3965,3114,10073,2894
39937,2020-06-09,Bloor St E / Church St,43.671046406795,-79.3831604578182,4_leg,"N,E,S,W",,1,1,1,1,32,15958,5992,1606,498.688,2020-06-09 17:00,2351,3065,6520,2538,3835,3098,10097,2763
39939,2020-06-11,Bloor St E / Sherbourne St N / Sherbourne St,43.6723585535877,-79.3768542862929,4_leg,"N,E,S,W",,1,1,1,1,32,17008,4039,1638,531.5,2020-06-11 16:00,2433,905,7945,2611,5547,1869,12971,2168
39941,2020-06-09,Bloor St E / Sherbourne St N / Sherbourne St,43.6723585535877,-79.3768542862929,4_leg,"N,E,S,W",,1,1,1,1,32,17605,4386,1827,550.156,2020-06-09 17:00,2516,1053,8312,2571,5669,2046,13308,2251
39943,2020-02-25,Lake Shore Blvd W / Long Branch Ave,43.5943848853902,-79.5339751517555,4_leg,"N,E,S,W",,1,1,1,1,32,10736,1522,28,335.5,2020-02-25 17:00,1704,500,4533,865,4838,1104,8732,900
39945,2020-02-25,Lumbervale Ave / St Helen's Ave,43.6511920291497,-79.4412679129872,3_leg,"N,E,W",S,1,1,0,1,32,206,128,9,6.438,2020-02-25 14:00,49,19,155,0,32,87,59,60
39865,2020-05-29,Coxwell Ave / Mortimer Ave,43.6905872240213,-79.3265744106517,4_leg,"N,E,S,W",,1,1,1,1,32,10447,956,110,326.469,2020-05-29 16:00,1579,2641,1971,3469,2366,1376,7603,1468
39867,2020-06-04,Lumsden Ave / Main St,43.69484793797,-79.3047589349205,4_leg,"N,E,S,W",,1,1,1,1,32,3381,402,247,105.656,2020-06-04 16:00,596,244,1096,536,1505,574,2310,497
39869,2020-06-05,Lumsden Ave / Main St,43.69484793797,-79.3047589349205,4_leg,"N,E,S,W",,1,1,1,1,32,3332,338,174,104.125,2020-06-05 16:00,556,242,1065,561,1464,604,2204,524
39871,2020-06-04,Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,4_leg,"N,E,S,W",,1,1,1,1,32,7614,3226,849,237.938,2020-06-04 16:00,1202,1413,2109,1584,2508,468,5968,1178
39873,2020-06-05,Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,4_leg,"N,E,S,W",,1,1,1,1,32,8130,3193,665,254.062,2020-06-05 16:00,1275,1615,2275,1572,2668,555,6290,1285
39875,2020-06-04,Gerrard St E / Main St,43.6839500430975,-79.3001559717949,4_leg,"N,E,S,W",,1,1,1,1,32,10862,1104,372,339.438,2020-06-04 16:00,1832,2751,3405,1775,2931,1709,7250,1903
39877,2020-06-05,Gerrard St E / Main St,43.6839500430975,-79.3001559717949,4_leg,"N,E,S,W",,1,1,1,1,32,11240,1119,284,351.25,2020-06-05 14:00,1767,2786,3520,1948,2986,1701,7590,1949
39879,2020-06-04,Eastwood Rd / Gerrard St E / Coxwell Ave,43.6729080301073,-79.3193098705779,4_leg,"N,E,S,W",,1,1,1,1,32,7657,2592,456,239.281,2020-06-04 16:00,1224,2770,1003,2433,1451,1376,4654,1627
39881,2020-06-05,Eastwood Rd / Gerrard St E / Coxwell Ave,43.6729080301073,-79.3193098705779,4_leg,"N,E,S,W",,1,1,1,1,32,8295,2652,286,259.219,2020-06-05 14:00,1326,2942,1065,2706,1582,1496,5048,1751
39883,2020-06-04,Gerrard St E / Fairford Ave / Coxwell Ave,43.6753371498968,-79.3203009920532,4_leg,"N,E,S,W",,1,1,1,1,32,7726,818,361,241.438,2020-06-04 16:00,1243,2552,1727,2868,579,1624,4453,1649
39885,2020-06-05,Gerrard St E / Fairford Ave / Coxwell Ave,43.6753371498968,-79.3203009920532,4_leg,"N,E,S,W",,1,1,1,1,32,8361,760,249,261.281,2020-06-05 14:00,1322,2614,1872,3210,665,1834,4666,1861
39887,2020-06-09,Avenue Rd / Queen's Park / Bloor St W,43.6687202679382,-79.3941414134356,4_leg,"N,E,S,W",,1,1,1,1,32,17750,5042,1737,554.688,2020-06-09 16:00,2775,4418,4630,5321,3381,1589,13397,2764
39889,2020-06-11,Avenue Rd / Queen's Park / Bloor St W,43.6687202679382,-79.3941414134356,4_leg,"N,E,S,W",,1,1,1,1,32,18496,4878,1644,578.0,2020-06-11 16:00,2742,4745,4534,5202,4015,1309,14567,2620
39891,2020-03-03,Lavinia Ave / Morningside Ave,43.6451881466245,-79.4771345495757,4_leg,"N,E,S,W",,1,1,1,1,32,2657,479,9,83.031,2020-03-03 17:00,452,89,1148,222,1198,296,2149,212
39893,2020-03-12,Jane St / Colbeck St,43.6529730872118,-79.4859689810159,3_leg,"N,E,S",W,1,1,1,0,32,9733,452,17,304.156,2020-03-12 08:00,1406,5077,680,3976,0,649,8388,696
40001,2020-08-25,The Esplanade / Lower Sherbourne St / David Crombie Park Trl,43.6490466245839,-79.3673014063286,4_leg,"N,E,S,W",,1,1,1,1,32,3835,3454,1064,119.844,2020-08-25 14:00,590,1453,579,981,822,538,2756,541
40003,2020-08-26,The Esplanade / Lower Sherbourne St / David Crombie Park Trl,43.6490466245839,-79.3673014063286,4_leg,"N,E,S,W",,1,1,1,1,32,3811,3168,950,119.094,2020-08-26 16:00,588,1410,557,1071,773,522,2800,489
40005,2020-08-27,The Esplanade / Lower Sherbourne St / David Crombie Park Trl,43.6490466245839,-79.3673014063286,4_leg,"N,E,S,W",,1,1,1,1,32,3713,2860,841,116.031,2020-08-27 16:00,547,1436,497,1027,753,538,2695,480
40007,2020-08-25,Humberside Ave / High Park Ave,43.6604795830805,-79.4682196761144,4_leg,"N,E,S,W",,1,1,1,1,32,2897,939,711,90.531,2020-08-25 17:00,476,969,485,1108,335,314,2206,377
40009,2020-08-26,Humberside Ave / High Park Ave,43.6604795830805,-79.4682196761144,4_leg,"N,E,S,W",,1,1,1,1,32,2901,685,542,90.656,2020-08-26 17:00,452,1041,436,1106,318,350,2238,313
40011,2020-08-27,Humberside Ave / High Park Ave,43.6604795830805,-79.4682196761144,4_leg,"N,E,S,W",,1,1,1,1,32,2978,819,513,93.062,2020-08-27 17:00,470,1033,525,1068,352,310,2250,418
40013,2020-08-25,Rogers Rd / Silverthorn Ave,43.6827755032658,-79.4633219588278,4_leg,"N,E,S,W",,1,1,1,1,32,9441,644,147,295.031,2020-08-25 17:00,1527,1274,4410,423,3334,1173,7239,1029
40103,2020-06-04,Brimley Rd / Lawrence Ave E / Gatineau Hydro Corridor Trl,43.7535269476256,-79.2553672137535,4_leg,"N,E,S,W",,1,1,1,1,32,24869,675,150,777.156,2020-06-04 16:00,4051,5422,6291,5111,8045,3210,18306,3353
40105,2020-06-03,Brimley Rd / Eglinton Ave E,43.7366964586415,-79.2480845806502,4_leg,"N,E,S,W",,1,1,1,1,32,16317,1876,58,509.906,2020-06-03 17:00,2830,4484,4677,3052,4104,2617,11381,2319
40107,2020-06-04,Brimley Rd / Eglinton Ave E,43.7366964586415,-79.2480845806502,4_leg,"N,E,S,W",,1,1,1,1,32,17202,1947,52,537.562,2020-06-04 16:00,2842,4880,4726,3305,4291,2549,12368,2285
40109,2020-06-03,Brimley Rd / St Clair Ave E,43.7208751605725,-79.2414488537695,4_leg,"N,E,S,W",,1,1,1,1,32,11007,505,27,343.969,2020-06-03 17:00,1899,2271,3324,1553,3859,1319,8403,1285
40111,2020-06-04,Brimley Rd / St Clair Ave E,43.7208751605725,-79.2414488537695,4_leg,"N,E,S,W",,1,1,1,1,32,12217,557,104,381.781,2020-06-04 16:00,2078,2854,3577,1810,3976,1375,9315,1527
40113,2020-06-04,Eglinton Ave E / Midland Ave,43.7345306885802,-79.2581043075558,4_leg,"N,E,S,W",,1,1,1,1,32,13893,1028,41,434.156,2020-06-04 16:00,2244,3653,4279,2722,3239,2287,9601,2005
40115,2020-06-04,Danforth Rd / Eglinton Ave E,43.7370972916531,-79.2461640653853,4_leg,"N,E,S,W",,1,1,1,1,32,19177,1220,38,599.281,2020-06-04 17:00,2934,4165,6925,3645,4442,2582,13953,2642
40117,2020-06-04,Eglinton Ave E / McCowan Rd,43.738853081911,-79.238361641913,4_leg,"N,E,S,W",,1,1,1,1,32,14293,1032,39,446.656,2020-06-04 16:00,2352,1196,5646,2066,5385,2328,9635,2330
39991,2020-08-26,Mammoth Hall Trl / Berner Trl / Washburn Way,43.8009154306237,-79.2262207887459,4_leg,"N,E,S,W",,1,1,1,1,32,2749,193,44,85.906,2020-08-26 17:00,479,1032,402,968,347,510,1707,532
39993,2020-08-27,Mammoth Hall Trl / Berner Trl / Washburn Way,43.8009154306237,-79.2262207887459,4_leg,"N,E,S,W",,1,1,1,1,32,2906,182,23,90.812,2020-08-27 17:00,509,1087,422,1090,307,541,1849,516
39995,2020-08-25,Queen St E / Lee Ave,43.670481797403,-79.2979902063501,4_leg,"N,E,S,W",,1,1,1,1,32,8519,5318,332,266.219,2020-08-25 14:00,1200,494,3475,596,3954,755,6876,888
39997,2020-08-26,Queen St E / Lee Ave,43.670481797403,-79.2979902063501,4_leg,"N,E,S,W",,1,1,1,1,32,7511,4397,147,234.719,2020-08-26 17:00,1235,470,3054,522,3465,653,6190,668
39999,2020-08-27,Queen St E / Lee Ave,43.670481797403,-79.2979902063501,4_leg,"N,E,S,W",,1,1,1,1,32,8420,4342,265,263.125,2020-08-27 16:00,1377,449,3700,495,3776,663,7001,756
40051,2020-06-11,College St / Bay St,43.6608156633898,-79.3858549461133,4_leg,"N,E,S,W",,1,1,1,1,32,12044,9129,1726,376.375,2020-06-11 16:00,1764,3258,2481,3349,2956,51,10205,1788
40053,2020-06-10,Bay St / Wellesley St W,43.6643676150117,-79.3871832129745,4_leg,"N,E,S,W",,1,1,1,1,32,10070,4438,1415,314.688,2020-06-10 17:00,1461,3387,1990,3113,1580,1283,7490,1297
40015,2020-08-26,Rogers Rd / Silverthorn Ave,43.6827755032658,-79.4633219588278,4_leg,"N,E,S,W",,1,1,1,1,32,8557,603,175,267.406,2020-08-26 17:00,1456,1093,4040,383,3041,1019,6619,919
40017,2020-08-27,Rogers Rd / Silverthorn Ave,43.6827755032658,-79.4633219588278,4_leg,"N,E,S,W",,1,1,1,1,32,9316,632,141,291.125,2020-08-27 17:00,1540,1198,4560,410,3148,1089,7267,960
40019,2020-08-25,Cedar Brae Blvd / Banmoor Blvd / Bellamy Rd N,43.7517330195942,-79.2332535880206,4_leg,"N,E,S,W",,1,1,1,1,32,6255,97,23,195.469,2020-08-25 16:00,1080,2952,276,2906,121,334,5471,450
40119,2020-06-11,Wilson Ave / Faywood Blvd,43.7347542206922,-79.4464441212608,3_leg,"N,E,W",S,1,1,0,1,32,11743,146,53,366.969,2020-06-11 16:00,1805,338,6034,0,5371,92,11143,508
40121,2020-06-09,Wilson Ave / Faywood Blvd,43.7347542206922,-79.4464441212608,3_leg,"N,E,W",S,1,1,0,1,32,12654,170,61,395.438,2020-06-09 16:00,1983,377,6539,0,5738,149,11933,572
40123,2020-06-04,Sheppard Ave W / Faywood Blvd / Wilmington Ave,43.7526883773162,-79.4519185815857,4_leg,"N,E,S,W",,1,1,1,1,32,13051,439,141,407.844,2020-06-04 17:00,2305,1320,5516,757,5458,1174,10605,1272
40125,2020-06-04,Wilmington Ave / Overbrook Pl,43.7628367944488,-79.4569216361381,4_leg,"N,E,S,W",,1,1,1,1,32,3022,324,180,94.438,2020-06-04 17:00,511,1105,360,1128,429,368,2092,562
40127,2020-06-02,William R Allen Rd / Sheppard Ave W,43.750251132539,-79.4633903603331,4_leg,"N,E,S,W",,1,1,1,1,32,36225,422,47,1132.031,2020-06-02 16:00,5357,11990,5058,12606,6571,4662,25907,5656
40129,2020-06-04,William R Allen Rd / Sheppard Ave W,43.750251132539,-79.4633903603331,4_leg,"N,E,S,W",,1,1,1,1,32,33043,454,81,1032.594,2020-06-04 16:00,4931,10717,4265,11776,6285,4490,23092,5461
40131,2020-06-02,Sheppard Ave W / Wilson Heights Blvd,43.7516631451004,-79.4567511880789,4_leg,"N,E,S,W",,1,1,1,1,32,16521,485,74,516.281,2020-06-02 16:00,2575,2058,5821,4828,3814,3607,9378,3536
40133,2020-06-04,Sheppard Ave W / Wilson Heights Blvd,43.7516631451004,-79.4567511880789,4_leg,"N,E,S,W",,1,1,1,1,32,16250,525,63,507.812,2020-06-04 17:00,2675,2088,5479,4710,3973,3457,9459,3334
40055,2020-06-11,Bay St / Wellesley St W,43.6643676150117,-79.3871832129745,4_leg,"N,E,S,W",,1,1,1,1,32,10163,4750,1346,317.594,2020-06-11 16:00,1570,3257,2143,3128,1635,1358,7440,1365
40057,2020-06-10,Bay St / Queen St W (East),43.6518937745629,-79.3817182520387,4_leg,"N,E,S,W",,1,1,1,1,32,9396,5012,961,293.625,2020-06-10 16:00,1410,2640,2558,2277,1921,49,8495,852
40059,2020-06-11,Bay St / Queen St W (East),43.6518937745629,-79.3817182520387,4_leg,"N,E,S,W",,1,1,1,1,32,9022,5390,954,281.938,2020-06-11 14:00,1287,2388,2387,2344,1903,59,8084,879
40061,2020-06-10,Queen St W / Beverley St,43.6496504795909,-79.3921062746963,3_leg,"N,E,W",S,1,1,0,1,32,5404,2403,823,168.875,2020-06-10 13:00,793,688,2257,0,2459,705,3958,741
40063,2020-06-11,Queen St W / Beverley St,43.6496504795909,-79.3921062746963,3_leg,"N,E,W",S,1,1,0,1,32,5571,2964,758,174.094,2020-06-11 16:00,883,154,2706,0,2711,228,5198,145
40065,2020-06-10,Victoria Park Ave / Old Sheppard Ave / Huntingwood Dr,43.7803520163125,-79.325395308224,4_leg,"N,E,S,W",,1,1,1,1,32,9663,302,83,301.969,2020-06-10 16:00,1618,4107,1230,3798,528,1132,7223,1308
40067,2020-06-11,Victoria Park Ave / Old Sheppard Ave / Huntingwood Dr,43.7803520163125,-79.325395308224,4_leg,"N,E,S,W",,1,1,1,1,32,9791,370,93,305.969,2020-06-11 16:00,1618,4129,1277,3887,498,1162,7334,1295
40021,2020-08-26,Cedar Brae Blvd / Banmoor Blvd / Bellamy Rd N,43.7517330195942,-79.2332535880206,4_leg,"N,E,S,W",,1,1,1,1,32,5485,65,7,171.406,2020-08-26 17:00,938,2634,257,2480,114,331,4756,398
40023,2020-08-27,Cedar Brae Blvd / Banmoor Blvd / Bellamy Rd N,43.7517330195942,-79.2332535880206,4_leg,"N,E,S,W",,1,1,1,1,32,5669,71,37,177.156,2020-08-27 17:00,974,2700,295,2560,114,336,4878,455
40025,2020-06-10,Queen's Park Cres W / Hoskin Ave / Queen's Park Trl,43.6650212493133,-79.393897368162,2_leg_other,"N,W","E,S",1,0,0,1,32,7947,598,295,248.344,2020-06-10 08:00,1166,6785,0,0,1162,0,5199,2748
40027,2020-06-11,Queen's Park Cres W / Hoskin Ave / Queen's Park Trl,43.6650212493133,-79.393897368162,2_leg_other,"N,W","E,S",1,0,0,1,32,7770,633,317,242.812,2020-06-11 08:00,1175,6532,0,0,1238,0,4853,2917
40029,2020-06-10,Queen's Park Cres E / Wellesley St W / Queen's Park Trl,43.6635926853212,-79.3906147106772,3_leg,"E,S,W",N,0,1,1,1,32,8384,1558,665,262.0,2020-06-10 16:00,1445,0,1638,5504,1242,365,6827,1192
40135,2020-06-04,Bathurst St / Sheppard Ave W,43.7554584172991,-79.4384816497598,4_leg,"N,E,S,W",,1,1,1,1,32,22372,2698,65,699.125,2020-06-04 17:00,3498,6342,5161,5857,5012,4050,15154,3168
40137,2020-06-02,Finch Ave W / Wilmington Ave,43.7702536135482,-79.4607243675247,3_leg,"E,S,W",N,0,1,1,1,32,13057,211,110,408.031,2020-06-02 16:00,2025,0,6056,1537,5464,1425,10111,1521
40139,2020-06-04,Finch Ave W / Wilmington Ave,43.7702536135482,-79.4607243675247,3_leg,"E,S,W",N,0,1,1,1,32,12789,280,239,399.656,2020-06-04 17:00,2025,0,5841,1430,5518,1375,10025,1389
40141,2020-07-28,Bloor St W / Shaw St,43.66251493494,-79.4232502990377,4_leg,"N,E,S,W",,1,1,1,1,32,6946,2304,2043,217.062,2020-07-28 14:00,1041,469,2692,238,3547,278,6239,429
40143,2020-07-29,Bloor St W / Shaw St,43.66251493494,-79.4232502990377,4_leg,"N,E,S,W",,1,1,1,1,32,6876,2134,2729,214.875,2020-07-29 17:00,1051,444,2655,284,3493,320,6148,408
40145,2020-07-28,Bloor St W / Ossington Ave,43.6619883026708,-79.4256477341801,4_leg,"N,E,S,W",,1,1,1,1,32,12750,4675,1981,398.438,2020-07-28 17:00,1807,3010,2800,3460,3480,879,10336,1535
40147,2020-07-29,Bloor St W / Ossington Ave,43.6619883026708,-79.4256477341801,4_leg,"N,E,S,W",,1,1,1,1,32,13235,4705,1834,413.594,2020-07-29 16:00,1991,3094,2801,3633,3707,897,10813,1525
40149,2020-07-28,Bloor St W / Dovercourt Rd,43.6611565735643,-79.4294168201706,4_leg,"N,E,S,W",,1,1,1,1,32,10854,4127,1622,339.188,2020-07-28 17:00,1594,2148,3185,2077,3444,609,9044,1201
40151,2020-07-29,Bloor St W / Dovercourt Rd,43.6611565735643,-79.4294168201706,4_leg,"N,E,S,W",,1,1,1,1,32,11145,4115,1784,348.281,2020-07-29 16:00,1704,2205,3297,2141,3502,665,9213,1267
40153,2020-07-28,Dufferin St / Bloor St W,43.65986121207,-79.4353272024435,4_leg,"N,E,S,W",,1,1,1,1,32,17239,6416,1498,538.719,2020-07-28 16:00,2606,4957,3600,5139,3543,256,14290,2693
40069,2020-06-10,Pharmacy Ave / Huntingwood Dr,43.7816761489798,-79.3201649893357,4_leg,"N,E,S,W",,1,1,1,1,32,5688,219,88,177.75,2020-06-10 17:00,978,1851,1455,1171,1211,805,3994,889
40071,2020-06-11,Pharmacy Ave / Huntingwood Dr,43.7816761489798,-79.3201649893357,4_leg,"N,E,S,W",,1,1,1,1,32,6121,287,93,191.281,2020-06-11 16:00,1062,1953,1554,1270,1344,840,4319,962
40073,2020-06-10,Warden Ave / Huntingwood Dr,43.7854778687243,-79.3109527551133,4_leg,"N,E,S,W",,1,1,1,1,32,14215,472,65,444.219,2020-06-10 17:00,2196,5848,2051,4604,1712,1703,11090,1422
40307,2020-08-26,Bay St / Bloor St W,43.6697057879646,-79.3894814610709,4_leg,"N,E,S,W",,1,1,1,1,32,13861,16343,2166,433.156,2020-08-26 14:00,1916,3865,2762,4247,2987,1882,10424,1555
40075,2020-06-11,Warden Ave / Huntingwood Dr,43.7854778687243,-79.3109527551133,4_leg,"N,E,S,W",,1,1,1,1,32,15295,546,89,477.969,2020-06-11 16:00,2406,6257,2355,4831,1852,1986,11783,1526
40077,2020-06-10,Birchmount Rd / Huntingwood Dr,43.7904407980003,-79.3022952561167,4_leg,"N,E,S,W",,1,1,1,1,32,11248,202,101,351.5,2020-06-10 16:00,1870,3744,2121,3538,1845,1361,8456,1431
40079,2020-06-11,Birchmount Rd / Huntingwood Dr,43.7904407980003,-79.3022952561167,4_leg,"N,E,S,W",,1,1,1,1,32,12016,305,127,375.5,2020-06-11 16:00,1977,3948,2178,3924,1966,1486,8937,1593
40081,2020-06-10,Kennedy Rd / Huntingwood Dr,43.7951507975919,-79.2934513560152,4_leg,"N,E,S,W",,1,1,1,1,32,15798,107,80,493.688,2020-06-10 16:00,2531,5481,2110,6411,1796,1330,12934,1534
40031,2020-06-11,Queen's Park Cres E / Wellesley St W / Queen's Park Trl,43.6635926853212,-79.3906147106772,3_leg,"E,S,W",N,0,1,1,1,32,8904,2654,704,278.25,2020-06-11 16:00,1578,0,1989,5652,1263,391,7215,1298
40155,2020-07-29,Dufferin St / Bloor St W,43.65986121207,-79.4353272024435,4_leg,"N,E,S,W",,1,1,1,1,32,17542,6838,1429,548.188,2020-07-29 17:00,2746,5053,3555,5356,3578,282,14456,2804
