count_id,count_date,location_name,latitude,longitude,leg_type,active_approaches,missing_approaches,north_present,east_present,south_present,west_present,total_vehicle_day_raw_derived,total_pedestrian_day_raw_derived,total_bike_day_raw_derived,summary_total_vehicle,summary_total_pedestrian,summary_total_bike,summary_count_duration_hr,summary_am_peak_start,summary_am_peak_vehicle,summary_pm_peak_start,summary_pm_peak_vehicle,is_most_recent_for_location
41877,2021-05-15,Eastern Ave Diversion / Old Foundry Rd / Eastern Ave,43.6545242667407,-79.3573972609479,3_leg,"E,S,W",N,0,1,1,1,7265,122,117,7265,122,117,8R,2021-05-15T08:30:00,693,2021-05-15T14:00:00,1154,0
41879,2021-07-28,Yonge St / Shaftesbury Ave,43.6819647869692,-79.3915700212246,4_leg,"N,E,S,W",,1,1,1,1,8123,3443,753,8123,3443,753,8R,2021-07-28T08:30:00,1065,2021-07-28T16:45:00,1176,0
41881,2021-07-24,Mount Pleasant Rd / St Clair Ave E,43.690372035988,-79.3833282355347,4_leg,"N,E,S,W",,1,1,1,1,14101,334,129,14101,334,129,8R,2021-07-24T08:30:00,1133,2021-07-24T14:00:00,2269,0
41883,2021-07-28,Mount Pleasant Rd / St Clair Ave E,43.690372035988,-79.3833282355347,4_leg,"N,E,S,W",,1,1,1,1,18407,448,157,18407,448,157,8R,2021-07-28T08:30:00,2226,2021-07-28T17:00:00,2905,0
41919,2021-07-24,Bloor St E / Huntley St / Mount Pleasant Bloor Ramp,43.6719153156726,-79.3790683459522,3_leg,"E,S,W",N,0,1,1,1,11394,2895,1116,11394,2895,1116,8R,2021-07-24T08:30:00,1166,2021-07-24T14:00:00,1603,0
41921,2021-07-29,Bloor St E / Yonge St / Bloor St W,43.6702263905041,-79.3867880679966,4_leg,"N,E,S,W",,1,1,1,1,9134,11698,883,9134,11698,883,8R,2021-07-29T08:30:00,1204,2021-07-29T16:30:00,1226,0
41923,2021-07-28,Bloor St E / Yonge St / Bloor St W,43.6702263905041,-79.3867880679966,4_leg,"N,E,S,W",,1,1,1,1,8938,15497,1974,8938,15497,1974,8R,2021-07-28T08:30:00,1136,2021-07-28T16:00:00,1162,0
41925,2021-07-24,Bloor St E / Yonge St / Bloor St W,43.6702263905041,-79.3867880679966,4_leg,"N,E,S,W",,1,1,1,1,8440,14273,1368,8440,14273,1368,8R,2021-07-24T08:30:00,739,2021-07-24T17:00:00,1347,0
41927,2021-07-24,Avenue Rd / Queen's Park / Bloor St W,43.6687202679382,-79.3941414134356,4_leg,"N,E,S,W",,1,1,1,1,14017,10049,1145,14017,10049,1145,8R,2021-07-24T08:30:00,1055,2021-07-24T17:00:00,2424,0
41929,2021-07-28,Avenue Rd / Queen's Park / Bloor St W,43.6687202679382,-79.3941414134356,4_leg,"N,E,S,W",,1,1,1,1,19492,8290,2400,19492,8290,2400,8R,2021-07-28T08:30:00,2435,2021-07-28T17:00:00,2662,0
41931,2021-07-29,Avenue Rd / Queen's Park / Bloor St W,43.6687202679382,-79.3941414134356,4_leg,"N,E,S,W",,1,1,1,1,19638,6640,951,19638,6640,951,8R,2021-07-29T08:30:00,2519,2021-07-29T17:00:00,2620,0
41807,2021-05-15,Queen St E / Sumach St,43.6568332619598,-79.3589243602192,3_leg,"N,E,W",S,1,1,0,1,3943,1936,882,3943,1936,882,8R,2021-05-15T08:30:00,301,2021-05-15T16:45:00,599,0
41809,2021-05-12,Queen St E / Parliament St,43.6556012260486,-79.3644418308928,4_leg,"N,E,S,W",,1,1,1,1,7649,2553,605,7649,2553,605,8R,2021-05-12T08:15:00,933,2021-05-12T16:15:00,1135,0
41811,2021-05-13,Queen St E / Parliament St,43.6556012260486,-79.3644418308928,4_leg,"N,E,S,W",,1,1,1,1,7878,2635,633,7878,2635,633,8R,2021-05-13T08:15:00,942,2021-05-13T16:15:00,1167,0
41885,2021-07-29,Mount Pleasant Rd / St Clair Ave E,43.690372035988,-79.3833282355347,4_leg,"N,E,S,W",,1,1,1,1,17874,266,80,17874,266,80,8R,2021-07-29T08:15:00,2167,2021-07-29T16:45:00,2704,0
41887,2021-07-24,Oriole Pkwy / Chaplin Cres,43.6978771456015,-79.4032426421759,4_leg,"N,E,S,W",,1,1,1,1,9595,432,97,9595,432,97,8R,2021-07-24T08:30:00,709,2021-07-24T16:15:00,1536,0
41889,2021-07-28,Oriole Pkwy / Chaplin Cres,43.6978771456015,-79.4032426421759,4_leg,"N,E,S,W",,1,1,1,1,13186,598,132,13186,598,132,8R,2021-07-28T08:30:00,1586,2021-07-28T16:45:00,2013,0
41891,2021-07-29,Oriole Pkwy / Chaplin Cres,43.6978771456015,-79.4032426421759,4_leg,"N,E,S,W",,1,1,1,1,12801,370,59,12801,370,59,8R,2021-07-29T08:30:00,1519,2021-07-29T16:45:00,1902,0
41893,2021-07-24,Yonge St / Davisville Ave / Chaplin Cres,43.6983012068135,-79.3966427138492,4_leg,"N,E,S,W",,1,1,1,1,12405,6433,349,12405,6433,349,8R,2021-07-24T08:30:00,1009,2021-07-24T16:15:00,1922,0
41947,2021-07-28,Yonge St / Charles St E,43.6686504295219,-79.3861093851664,3_leg,"N,E,S",W,1,1,1,0,6227,9281,757,6227,9281,757,8R,2021-07-28T08:30:00,637,2021-07-28T17:00:00,1021,0
41933,2021-07-24,Mount Pleasant Rd / Jarvis St / Ted Rogers Way / Charles St E,43.6699739729667,-79.3799057240718,3_leg,"N,E,S",W,1,1,1,0,8434,940,94,8434,940,94,8R,2021-07-24T08:30:00,621,2021-07-24T14:00:00,1396,0
41935,2021-07-28,Mount Pleasant Rd / Jarvis St / Ted Rogers Way / Charles St E,43.6699739729667,-79.3799057240718,3_leg,"N,E,S",W,1,1,1,0,7271,706,80,7271,706,80,8R,2021-07-28T08:15:00,936,2021-07-28T16:45:00,966,0
41937,2021-07-29,Mount Pleasant Rd / Jarvis St / Ted Rogers Way / Charles St E,43.6699739729667,-79.3799057240718,3_leg,"N,E,S",W,1,1,1,0,7231,748,43,7231,748,43,8R,2021-07-29T08:00:00,934,2021-07-29T16:15:00,941,0
41939,2021-07-28,Yonge St / Rosehill Ave,43.686223196589,-79.3933005382507,3_leg,"N,E,S",W,1,1,1,0,8275,2494,743,8275,2494,743,8R,2021-07-28T08:15:00,1090,2021-07-28T16:45:00,1191,0
41941,2021-07-28,Yonge St / Heath St W,43.6901811050783,-79.3949336648847,4_leg,"N,E,S,W",,1,1,1,1,9810,5431,701,9810,5431,701,8R,2021-07-28T08:30:00,1311,2021-07-28T16:45:00,1397,0
41943,2021-07-28,Yonge St / Merton St,43.696127026043,-79.3962045104245,3_leg,"N,E,S",W,1,1,1,0,10740,1217,410,10740,1217,410,8R,2021-07-28T08:15:00,1430,2021-07-28T16:45:00,1517,0
41813,2021-05-15,Queen St E / Parliament St,43.6556012260486,-79.3644418308928,4_leg,"N,E,S,W",,1,1,1,1,7261,2681,1020,7261,2681,1020,8R,2021-05-15T08:15:00,591,2021-05-15T16:45:00,1165,0
41815,2021-05-12,King St E / River St / Lower River St,43.6568686290611,-79.3561585824897,4_leg,"N,E,S,W",,1,1,1,1,3686,2841,795,3686,2841,795,8R,2021-05-12T08:30:00,400,2021-05-12T17:00:00,580,0
41945,2021-07-28,Yonge St / Belsize Dr,43.7002873538078,-79.3970070776097,3_leg,"N,E,S",W,1,1,1,0,7704,2468,395,7704,2468,395,8R,2021-07-28T08:30:00,963,2021-07-28T16:45:00,1074,0
41999,2021-08-28,The Queensway / Windermere Ave,43.637210589482,-79.4699146542469,4_leg,"N,E,S,W",,1,1,1,1,10203,940,417,10203,940,417,8R,2021-08-28T08:30:00,593,2021-08-28T14:00:00,1737,0
42001,2021-08-31,Keele St / Calvington Dr,43.7335807056174,-79.4837288307418,3_leg,"N,S,W",E,1,0,1,1,18192,326,54,18192,326,54,8R,2021-08-31T08:00:00,2162,2021-08-31T16:45:00,2791,0
42003,2021-08-28,Keele St / Calvington Dr,43.7335807056174,-79.4837288307418,3_leg,"N,S,W",E,1,0,1,1,17618,277,113,17618,277,113,8R,2021-08-28T08:30:00,1743,2021-08-28T14:00:00,2585,0
42005,2021-08-31,Overlea Blvd / Thorncliffe Park Dr (West),43.7050066507369,-79.3498772021466,4_leg,"N,E,S,W",,1,1,1,1,13640,1802,143,13640,1802,143,8R,2021-08-31T08:30:00,1291,2021-08-31T16:45:00,2154,0
42007,2021-08-28,Overlea Blvd / Thorncliffe Park Dr (West),43.7050066507369,-79.3498772021466,4_leg,"N,E,S,W",,1,1,1,1,12572,1672,197,12572,1672,197,8R,2021-08-28T08:30:00,1059,2021-08-28T14:00:00,1949,0
42009,2021-08-25,Sheppard Ave E / Midland Ave,43.7853480511347,-79.2785700882727,4_leg,"N,E,S,W",,1,1,1,1,20684,735,41,20684,735,41,8R,2021-08-25T08:30:00,2317,2021-08-25T17:00:00,3194,0
42011,2021-08-28,Sheppard Ave E / Midland Ave,43.7853480511347,-79.2785700882727,4_leg,"N,E,S,W",,1,1,1,1,21287,706,40,21287,706,40,8R,2021-08-28T08:30:00,1732,2021-08-28T14:00:00,3510,0
42013,2021-08-25,Hwy 404 S Ramp / Steeles Ave E / Townsend Rd,43.8119179303512,-79.3575556725031,4_leg,"N,E,S,W",,1,1,1,1,19977,304,27,19977,304,27,8R,2021-08-25T08:15:00,2510,2021-08-25T17:00:00,3072,0
42015,2021-08-25,Kingston Rd / Rylander Blvd,43.7970539976722,-79.1491712360885,4_leg,"N,E,S,W",,1,1,1,1,16483,108,23,16483,108,23,8R,2021-08-25T08:30:00,1828,2021-08-25T17:00:00,2628,0
42017,2021-08-28,Avenue Rd / Wilson Ave,43.7398717258062,-79.4216471184144,4_leg,"N,E,S,W",,1,1,1,1,25398,713,63,25398,713,63,8R,2021-08-28T08:30:00,2376,2021-08-28T16:00:00,4245,0
42019,2021-08-25,Steeles Ave E / Middlefield Rd,43.8327237436441,-79.2679054969883,4_leg,"N,E,S,W",,1,1,1,1,17623,912,132,17623,912,132,8R,2021-08-25T08:15:00,2015,2021-08-25T17:00:00,2807,0
41949,2021-07-28,Davenport Rd / Yonge St / Church St,43.6728738435857,-79.3878664707012,4_leg,"N,E,S,W",,1,1,1,1,13723,5435,991,13723,5435,991,8R,2021-07-28T08:30:00,1669,2021-07-28T16:15:00,2003,0
41951,2021-07-28,Yonge St / Crescent Rd,43.6769620472002,-79.3895318905153,4_leg,"N,E,S,W",,1,1,1,1,7826,4107,867,7826,4107,867,8R,2021-07-28T08:30:00,978,2021-07-28T17:00:00,1110,0
42095,2021-06-24,Bay St / Bloor St W,43.6697057879646,-79.3894814610709,4_leg,"N,E,S,W",,1,1,1,1,13990,17777,2368,13990,17777,2368,8R,2021-06-24T08:15:00,1582,2021-06-24T16:15:00,2031,0
41953,2021-07-28,Yonge St / Roxborough St E,43.6778359742652,-79.3898844568661,3_leg,"N,E,S",W,1,1,1,0,7497,2351,816,7497,2351,816,8R,2021-07-28T08:30:00,992,2021-07-28T16:30:00,1011,1
41955,2021-07-28,Yonge St / Woodlawn Ave E / Woodlawn Ave W,43.683924522143,-79.3923766356003,4_leg,"N,E,S,W",,1,1,1,1,8135,2967,748,8135,2967,748,8R,2021-07-28T08:15:00,1078,2021-07-28T16:45:00,1144,0
41957,2021-07-28,Yonge St / Scrivener Sq,43.6805086220918,-79.3909689273803,3_leg,"N,E,S",W,1,1,1,0,8189,2396,809,8189,2396,809,8R,2021-07-28T08:30:00,1039,2021-07-28T16:45:00,1201,0
41959,2021-07-28,Yonge St / Rowanwood Ave / Macpherson Ave,43.6791457693062,-79.3904324955443,4_leg,"N,E,S,W",,1,1,1,1,8857,3932,847,8857,3932,847,8R,2021-07-28T08:30:00,1144,2021-07-28T16:30:00,1235,0
41961,2021-07-28,Yonge St / Yorkville Ave,43.671928705987,-79.3874559225246,3_leg,"N,S,W",E,1,0,1,1,4736,1892,334,4736,1892,334,8R,2021-07-28T08:30:00,601,2021-07-28T16:00:00,646,0
41817,2021-05-13,King St E / River St / Lower River St,43.6568686290611,-79.3561585824897,4_leg,"N,E,S,W",,1,1,1,1,3600,2986,810,3600,2986,810,8R,2021-05-13T08:30:00,432,2021-05-13T16:45:00,580,0
41819,2021-05-15,King St E / River St / Lower River St,43.6568686290611,-79.3561585824897,4_leg,"N,E,S,W",,1,1,1,1,3427,3700,1337,3427,3700,1337,8R,2021-05-15T08:30:00,277,2021-05-15T14:00:00,575,0
41821,2021-05-13,Shuter St / Parliament St,43.6569438375111,-79.365002158696,4_leg,"N,E,S,W",,1,1,1,1,7269,2141,663,7269,2141,663,8R,2021-05-13T08:30:00,848,2021-05-13T16:45:00,1070,0
41823,2021-05-15,Shuter St / Parliament St,43.6569438375111,-79.365002158696,4_leg,"N,E,S,W",,1,1,1,1,6445,2298,1007,6445,2298,1007,8R,2021-05-15T08:15:00,511,2021-05-15T16:45:00,1073,0
41825,2021-05-13,Queen St E / River St,43.6573629392567,-79.3565247548089,4_leg,"N,E,S,W",,1,1,1,1,5728,2045,848,5728,2045,848,8R,2021-05-13T08:30:00,629,2021-05-13T16:30:00,886,0
41827,2021-05-15,Queen St E / River St,43.6573629392567,-79.3565247548089,4_leg,"N,E,S,W",,1,1,1,1,5410,2441,1345,5410,2441,1345,8R,2021-05-15T08:30:00,417,2021-05-15T14:00:00,844,0
41829,2021-05-13,Dundas St E / Parliament St,43.6594246158928,-79.365994945325,4_leg,"N,E,S,W",,1,1,1,1,8524,4419,888,8524,4419,888,8R,2021-05-13T08:30:00,955,2021-05-13T16:00:00,1225,0
41831,2021-05-15,Dundas St E / Parliament St,43.6594246158928,-79.365994945325,4_leg,"N,E,S,W",,1,1,1,1,8259,3990,1030,8259,3990,1030,8R,2021-05-15T08:30:00,678,2021-05-15T16:45:00,1287,0
41833,2021-05-13,Shuter St / River St,43.659524339516,-79.3574575493486,3_leg,"N,S,W",E,1,0,1,1,4409,606,787,4409,606,787,8R,2021-05-13T08:30:00,528,2021-05-13T16:30:00,692,0
41835,2021-05-15,Shuter St / River St,43.659524339516,-79.3574575493486,3_leg,"N,S,W",E,1,0,1,1,3494,674,1120,3494,674,1120,8R,2021-05-15T08:30:00,263,2021-05-15T14:00:00,564,0
41837,2021-05-13,Dundas St E / Sumach St,43.6606575477767,-79.3604723557231,4_leg,"N,E,S,W",,1,1,1,1,5729,2659,722,5729,2659,722,8R,2021-05-13T08:30:00,643,2021-05-13T14:00:00,839,0
41839,2021-05-15,Dundas St E / Sumach St,43.6606575477767,-79.3604723557231,4_leg,"N,E,S,W",,1,1,1,1,5360,2839,961,5360,2839,961,8R,2021-05-15T08:30:00,408,2021-05-15T16:45:00,824,0
41841,2021-05-12,Dundas St E / River St,43.6611980081027,-79.3581624400311,4_leg,"N,E,S,W",,1,1,1,1,9879,1840,1314,9879,1840,1314,8R,2021-05-12T08:30:00,1116,2021-05-12T16:30:00,1491,0
42051,2021-06-24,Gerrard St E / Fairford Ave / Coxwell Ave,43.6753371498968,-79.3203009920532,4_leg,"N,E,S,W",,1,1,1,1,11137,1053,334,11137,1053,334,8R,2021-06-24T08:30:00,1199,2021-06-24T16:15:00,1904,0
42053,2021-06-24,Danforth Ave / Broadview Ave,43.6762023325774,-79.3588725672342,4_leg,"N,E,S,W",,1,1,1,1,16591,5717,2034,16591,5717,2034,8R,2021-06-24T08:30:00,1772,2021-06-24T16:00:00,2658,0
42055,2021-06-24,Danforth Ave / Logan Ave,43.6779922064885,-79.3496776491616,3_leg,"E,S,W",N,0,1,1,1,9071,4908,1857,9071,4908,1857,8R,2021-06-24T08:30:00,964,2021-06-24T16:45:00,1367,0
42057,2021-06-26,Pape Ave / Danforth Ave,43.6789519744257,-79.3448427955269,4_leg,"N,E,S,W",,1,1,1,1,12067,6985,1142,12067,6985,1142,8R,2021-06-26T08:30:00,1000,2021-06-26T16:30:00,1809,0
42059,2021-06-24,Pape Ave / Danforth Ave,43.6789519744257,-79.3448427955269,4_leg,"N,E,S,W",,1,1,1,1,12852,5516,1465,12852,5516,1465,8R,2021-06-24T08:30:00,1443,2021-06-24T16:30:00,1786,0
42061,2021-06-24,Danforth Ave / Jones Ave,43.6798746270727,-79.3401779386932,3_leg,"E,S,W",N,0,1,1,1,10651,1715,1516,10651,1715,1516,8R,2021-06-24T08:30:00,1162,2021-06-24T16:45:00,1626,0
42063,2021-06-24,Danforth Ave / Donlands Ave,43.6804219194836,-79.3373154734821,3_leg,"N,E,W",S,1,1,0,1,10716,1742,1357,10716,1742,1357,8R,2021-06-24T08:30:00,1191,2021-06-24T16:45:00,1622,0
42065,2021-06-24,Danforth Ave / Greenwood Ave,43.68146206447,-79.332373921666,4_leg,"N,E,S,W",,1,1,1,1,11506,2253,1349,11506,2253,1349,8R,2021-06-24T08:00:00,1367,2021-06-24T16:45:00,1676,0
42067,2021-06-26,Danforth Ave / Coxwell Ave,43.6833660026581,-79.3236391763617,4_leg,"N,E,S,W",,1,1,1,1,12261,2951,904,12261,2951,904,8R,2021-06-26T08:30:00,1093,2021-06-26T14:00:00,1860,0
42069,2021-06-24,Danforth Ave / Coxwell Ave,43.6833660026581,-79.3236391763617,4_leg,"N,E,S,W",,1,1,1,1,13789,3966,1178,13789,3966,1178,8R,2021-06-24T08:30:00,1658,2021-06-24T16:00:00,2009,0
42071,2021-06-24,Gerrard St E / Main St,43.6839500430975,-79.3001559717949,4_leg,"N,E,S,W",,1,1,1,1,15036,1477,352,15036,1477,352,8R,2021-06-24T08:15:00,1575,2021-06-24T16:45:00,2542,0
42073,2021-06-24,Woodbine Ave / Danforth Ave,43.6856848129056,-79.3127789581771,4_leg,"N,E,S,W",,1,1,1,1,13441,4792,1198,13441,4792,1198,8R,2021-06-24T08:15:00,1853,2021-06-24T16:00:00,2078,0
42075,2021-06-24,Danforth Ave / Main St,43.6881452806703,-79.3018314999925,4_leg,"N,E,S,W",,1,1,1,1,13842,4596,867,13842,4596,867,8R,2021-06-24T08:15:00,1671,2021-06-24T16:30:00,2006,0
42077,2021-06-24,Danforth Ave / Dawes Rd,43.6893017300594,-79.2967909079414,4_leg,"N,E,S,W",,1,1,1,1,11221,2685,548,11221,2685,548,8R,2021-06-24T08:15:00,1292,2021-06-24T16:30:00,1639,0
42079,2021-06-24,Danforth Ave / Sibley Ave,43.690223652078,-79.2926856191101,3_leg,"N,E,W",S,1,1,0,1,9529,1089,270,9529,1089,270,8R,2021-06-24T08:30:00,1127,2021-06-24T16:15:00,1456,0
42081,2021-06-24,Coxwell Ave / Mortimer Ave,43.6905872240213,-79.3265744106517,4_leg,"N,E,S,W",,1,1,1,1,13496,2220,179,13496,2220,179,8R,2021-06-24T08:30:00,1500,2021-06-24T16:30:00,2142,0
42083,2021-06-24,Danforth Ave / Thyra Ave,43.6907940989748,-79.2902769735668,4_leg,"N,E,S,W",,1,1,1,1,11401,2564,386,11401,2564,386,8R,2021-06-24T08:30:00,1182,2021-06-24T16:45:00,1790,0
42085,2021-06-24,Bloor St E / Sherbourne St N / Sherbourne St,43.6723585535877,-79.3768542862929,4_leg,"N,E,S,W",,1,1,1,1,16368,4679,2146,16368,4679,2146,8R,2021-06-24T08:30:00,1978,2021-06-24T17:00:00,2310,0
42087,2021-06-24,Carlton St / Church St,43.6618741406587,-79.3793431639936,4_leg,"N,E,S,W",,1,1,1,1,12482,8325,1340,12482,8325,1340,8R,2021-06-24T08:30:00,1250,2021-06-24T16:00:00,2156,0
42089,2021-06-24,Wellesley St E / Church St,43.6657061284767,-79.3809320003069,4_leg,"N,E,S,W",,1,1,1,1,10224,7159,1507,10224,7159,1507,8R,2021-06-24T08:15:00,1122,2021-06-24T16:00:00,1498,0
42091,2021-06-24,Isabella St / Church St,43.6683348568964,-79.3820228120295,3_leg,"N,S,W",E,1,0,1,1,6909,3041,738,6909,3041,738,8R,2021-06-24T08:15:00,711,2021-06-24T16:30:00,1171,0
42093,2021-06-24,Charles St E / Church St,43.6694049996074,-79.3824698731525,3_leg,"N,E,S",W,1,1,1,0,7565,2865,617,7565,2865,617,8R,2021-06-24T08:15:00,889,2021-06-24T17:00:00,1185,0
42097,2021-06-26,Bloor St E / Church St,43.671046406795,-79.3831604578182,4_leg,"N,E,S,W",,1,1,1,1,13832,6920,1370,13832,6920,1370,8R,2021-06-26T08:30:00,1372,2021-06-26T16:30:00,1981,0
42099,2021-06-24,Bloor St E / Church St,43.671046406795,-79.3831604578182,4_leg,"N,E,S,W",,1,1,1,1,13564,7063,1964,13564,7063,1964,8R,2021-06-24T08:30:00,1730,2021-06-24T17:00:00,1848,0
42101,2021-06-26,Castle Frank Rd / Bloor St E,43.6738193707325,-79.3681007296565,4_leg,"N,E,S,W",,1,1,1,1,20184,930,1099,20184,930,1099,8R,2021-06-26T08:30:00,1838,2021-06-26T14:00:00,3045,0
42021,2021-08-25,Steeles Ave E / Warden Ave,43.8196435817584,-79.3244835770599,4_leg,"N,E,S,W",,1,1,1,1,26038,956,41,26038,956,41,8R,2021-08-25T08:15:00,3109,2021-08-25T17:00:00,4103,0
42023,2021-08-25,Midland Ave: East Highland Creek Trl - 2800 Midland Ave,43.7970594282981,-79.2834364743932,4_leg,"N,E,S,W",,1,1,1,1,14465,239,101,14465,239,101,8R,2021-08-25T08:30:00,1721,2021-08-25T17:00:00,2436,0
42025,2021-08-25,Brimley Rd / Huntingwood Dr,43.7984074530729,-79.2733662445177,4_leg,"N,E,S,W",,1,1,1,1,15307,385,79,15307,385,79,8R,2021-08-25T08:30:00,1646,2021-08-25T16:45:00,2561,0
42027,2021-08-25,McCowan Rd / McNicoll Ave,43.817941188776,-79.2719802537083,4_leg,"N,E,S,W",,1,1,1,1,22143,397,89,22143,397,89,8R,2021-08-25T08:15:00,2781,2021-08-25T17:00:00,3689,0
42029,2021-06-26,Bloor St W / Ossington Ave,43.6619883026708,-79.4256477341801,4_leg,"N,E,S,W",,1,1,1,1,11508,5928,1779,11508,5928,1779,8R,2021-06-26T08:30:00,915,2021-06-26T14:00:00,1853,0
42031,2021-06-24,Bloor St W / Ossington Ave,43.6619883026708,-79.4256477341801,4_leg,"N,E,S,W",,1,1,1,1,12465,5093,2504,12465,5093,2504,8R,2021-06-24T08:30:00,1419,2021-06-24T17:00:00,1781,0
42033,2021-06-24,Bloor St W / Shaw St,43.66251493494,-79.4232502990377,4_leg,"N,E,S,W",,1,1,1,1,6901,2712,3603,6901,2712,3603,8R,2021-06-24T08:15:00,855,2021-06-24T14:00:00,981,0
42035,2021-06-24,Keele St / Annette St,43.6636536737908,-79.4638037213604,4_leg,"N,E,S,W",,1,1,1,1,17159,852,812,17159,852,812,8R,2021-06-24T08:15:00,2033,2021-06-24T16:45:00,2676,0
42037,2021-06-24,Keele St / Dundas St W,43.665405410222,-79.4645340244824,4_leg,"N,E,S,W",,1,1,1,1,18682,3255,467,18682,3255,467,8R,2021-06-24T08:00:00,2313,2021-06-24T16:45:00,2633,0
41963,2021-07-28,Yonge St / Davisville Ave / Chaplin Cres,43.6983012068135,-79.3966427138492,4_leg,"N,E,S,W",,1,1,1,1,15691,8749,392,15691,8749,392,8R,2021-07-28T08:30:00,2073,2021-07-28T16:30:00,2249,0
41965,2021-07-28,Yonge St / Aylmer Ave / Belmont St,43.675588827225,-79.3889871333684,4_leg,"N,E,S,W",,1,1,1,1,12507,2861,622,12507,2861,622,8R,2021-07-28T08:00:00,1550,2021-07-28T16:00:00,1741,0
41967,2021-09-01,Bloor St W / Dundas St W (East),43.6563210256757,-79.4524538746395,4_leg,"N,E,S,W",,1,1,1,1,15404,388,61,15404,388,61,8R,2021-09-01T08:15:00,1599,2021-09-01T16:45:00,2566,0
41969,2021-09-01,Kipling Ave / Evans Ave,43.6158737281125,-79.5246282503091,4_leg,"N,E,S,W",,1,1,1,1,24291,683,89,24291,683,89,8R,2021-09-01T08:15:00,2960,2021-09-01T16:00:00,3409,0
41971,2021-09-01,Bloor St W / Shaver Ave N / Shaver Ave S,43.6390293171632,-79.5477728118608,4_leg,"N,E,S,W",,1,1,1,1,11737,273,73,11737,273,73,8R,2021-09-01T08:15:00,1332,2021-09-01T16:45:00,1992,0
41973,2021-09-01,The East Mall / North Queen St,43.6204752070254,-79.5494157067594,4_leg,"N,E,S,W",,1,1,1,1,16653,385,50,16653,385,50,8R,2021-09-01T08:30:00,1445,2021-09-01T14:00:00,2616,0
42103,2021-06-24,Castle Frank Rd / Bloor St E,43.6738193707325,-79.3681007296565,4_leg,"N,E,S,W",,1,1,1,1,26381,993,1892,26381,993,1892,8R,2021-06-24T07:45:00,3391,2021-06-24T16:00:00,3524,0
42105,2021-06-26,Royal Dr,43.67462582428212,-79.35923000000001,2_leg_EW,"E,W","N,S",0,1,0,1,14953,125,901,14953,125,901,8R,2021-06-26T08:30:00,1263,2021-06-26T14:00:00,2318,0
42107,2021-06-24,Royal Dr,43.67462582428212,-79.35923000000001,2_leg_EW,"E,W","N,S",0,1,0,1,16289,243,1681,16289,243,1681,8R,2021-06-24T08:00:00,1849,2021-06-24T17:00:00,2327,0
42109,2021-06-26,Avenue Rd / St Clair Ave W / Glenn Gould Park Trl,43.6866406966408,-79.4014954899744,4_leg,"N,E,S,W",,1,1,1,1,19644,1459,210,19644,1459,210,8R,2021-06-26T08:30:00,1467,2021-06-26T14:00:00,3223,0
42111,2021-06-24,Avenue Rd / St Clair Ave W / Glenn Gould Park Trl,43.6866406966408,-79.4014954899744,4_leg,"N,E,S,W",,1,1,1,1,26583,2229,341,26583,2229,341,8R,2021-06-24T08:30:00,3189,2021-06-24T16:45:00,3857,0
42113,2021-06-23,Avenue Rd / St Clair Ave W / Glenn Gould Park Trl,43.6866406966408,-79.4014954899744,4_leg,"N,E,S,W",,1,1,1,1,26965,2070,270,26965,2070,270,8R,2021-06-23T08:30:00,3209,2021-06-23T16:00:00,4005,0
42039,2021-06-24,Dufferin St / Dupont St / Album Lane,43.6684648219083,-79.4390359264523,4_leg,"N,E,S,W",,1,1,1,1,20779,1671,511,20779,1671,511,8R,2021-06-24T08:15:00,2380,2021-06-24T16:30:00,3193,0
42041,2021-06-24,Clanton Park Rd / Faywood Blvd,43.7437983886619,-79.4488069575237,4_leg,"N,E,S,W",,1,1,1,1,2722,393,151,2722,393,151,8R,2021-06-24T08:30:00,317,2021-06-24T16:15:00,460,0
42043,2021-06-26,Queen's Park Cres W / Hoskin Ave / Queen's Park Trl,43.6650212493133,-79.393897368162,2_leg_other,"N,W","E,S",1,0,0,1,7474,1656,472,7474,1656,472,8R,2021-06-26T08:30:00,503,2021-06-26T16:00:00,1244,0
42045,2021-06-24,Queen's Park Cres W / Hoskin Ave / Queen's Park Trl,43.6650212493133,-79.393897368162,2_leg_other,"N,W","E,S",1,0,0,1,10121,1680,906,10121,1680,906,8R,2021-06-24T08:15:00,1364,2021-06-24T16:45:00,1405,0
42047,2021-06-24,Gerrard St E / Broadview Ave,43.6654866212578,-79.3526240924032,4_leg,"N,E,S,W",,1,1,1,1,10211,4413,680,10211,4413,680,8R,2021-06-24T08:30:00,1067,2021-06-24T16:15:00,1662,0
42049,2021-06-24,Eastwood Rd / Gerrard St E / Coxwell Ave,43.6729080301073,-79.3193098705779,4_leg,"N,E,S,W",,1,1,1,1,13177,2968,361,13177,2968,361,8R,2021-06-24T08:30:00,1503,2021-06-24T16:00:00,2160,0
41975,2021-09-04,Lake Shore Blvd W / Windermere Ave (North),43.6352027935793,-79.468181183068,3_leg,"N,E,W",S,1,1,0,1,26007,1283,309,26007,1283,309,8R,2021-09-04T08:30:00,1574,2021-09-04T14:00:00,4796,0
41977,2021-08-31,Bloor St E / Church St,43.671046406795,-79.3831604578182,4_leg,"N,E,S,W",,1,1,1,1,13983,7843,1922,13983,7843,1922,8R,2021-08-31T08:30:00,1696,2021-08-31T16:30:00,2003,0
